FH^1^1.0.0^TP^12^2019080510:05:40+0530^45^34173cb38f07f89ddbebc2ac9128303f
BH^2^TPC^00123212
BD^3^100120023270^A^TRN^20185581843^P^20190805^2019080513:28:26+0530^2019080518:58:20+0530
BD^3^100120023270^A^TRN^20185581039^P^20190805^2019080513:30:28+0530^2019080518:47:47+0530
BD^3^100120023270^A^CAN^196044116^P^20190805^2019080513:31:32+0530^2019080518:32:04+0530
BD^4^100120023270^A^CAN^196045780^P^20190805^2019080513:25:04+0530^2019080518:38:56+0530
BD^5^100120023270^A^CAN^196046692^P^20190805^2019080513:20:34+0530^2019080518:34:06+0530
BD^6^100120023270^A^CAN^196031535^P^20190805^2019080513:29:45+0530^2019080518:34:57+0530
BD^7^100120023270^A^CAN^185850556^P^20190805^2019080513:12:55+0530^2019080518:32:52+0530
BD^8^100120023270^A^CAN^196046935^P^20190805^2019080513:27:23+0530^2019080518:30:43+0530
BD^9^100120023270^A^CAN^185851191^P^20190805^2019080513:22:46+0530^2019080518:36:53+0530
BD^10^100120023270^A^CAN^196046671^P^20190805^2019080513:12:02+0530^2019080518:34:21+0530
BD^11^100120023270^A^CAN^185850523^P^20190805^2019080513:26:44+0530^2019080518:37:48+0530
BD^12^100120023270^A^CAN^196044131^P^20190805^2019080513:34:26+0530^2019080518:33:07+0530
BD^13^100120023270^A^CAN^196044127^P^20190805^2019080513:13:23+0530^2019080518:37:09+0530
BD^14^100120023270^A^CAN^196044124^P^20190805^2019080513:22:19+0530^2019080518:36:58+0530
BD^15^100120023270^A^CAN^196044147^P^20190805^2019080513:23:09+0530^2019080518:34:21+0530
BD^16^100120023270^A^CAN^196007472^P^20190805^2019080513:15:41+0530^2019080518:38:35+0530
BD^17^100120023270^A^CAN^185851194^P^20190805^2019080513:10:57+0530^2019080518:38:06+0530
BD^18^100120023270^A^CAN^185850539^P^20190805^2019080513:26:08+0530^2019080518:32:29+0530
BD^19^100120023270^A^CAN^196046763^P^20190805^2019080513:21:20+0530^2019080518:36:55+0530
BD^20^100120023270^A^CAN^196046801^P^20190805^2019080513:22:02+0530^2019080518:35:14+0530
BD^21^100120023270^A^CAN^196044102^P^20190805^2019080513:11:34+0530^2019080518:36:09+0530
BD^22^100120023270^A^CAN^185851230^P^20190805^2019080513:24:18+0530^2019080518:30:43+0530
BD^23^100120023270^A^CAN^185850555^P^20190805^2019080513:34:38+0530^2019080518:35:57+0530
BD^24^100120023270^A^CAN^196046832^P^20190805^2019080513:27:15+0530^2019080518:33:58+0530
BD^25^100120023270^A^CAN^185863737^P^20190805^2019080513:10:31+0530^2019080518:35:23+0530
BD^26^100120023270^A^CAN^196045853^P^20190805^2019080513:19:31+0530^2019080518:39:48+0530
BD^27^100120023270^A^CAN^196046884^P^20190805^2019080513:14:01+0530^2019080518:32:43+0530
